Sol_Heuristic_1,Z_Score_LogP,MolLogP,MolLogP_abs,MW_LogP_Interaction,MolLogP_squared,MolLogP_signed_sqrt,Polarity_Estimate,MolWt_log,Z_Score_MolWt,MolWt,MolWt_squared,LogP_Bin_H,Aromatic_Score,MolWt_cubed
-1.6384507581476633,1.303336736835436,1.303336736835436,1.4123780585600079,1.9826622341429996,1.2733564783912978,0.989135319401915,-0.5007134321797246,1.5084719443693113,1.8758747862225078,1.8758747862225076,1.942426704985421,1.640978506110406,1.4225097970376148,1.6046333432518618
-0.9214531693546069,1.0607313829581155,1.0607313829581155,1.127894530758204,0.5520523536318158,0.9007531928526586,0.8591599503783749,-0.4774731238887863,0.3631100536534801,0.12737219021512158,0.12737219021512144,-0.09228153736201666,1.640978506110406,1.220160883116874,-0.19613202508256675
-0.04569389694487621,0.29360035655483485,0.29360035655483496,0.22834249206832105,-0.2674776276746575,-0.04063174654581895,0.39737657206057325,-0.3597927561563811,-0.5407851506657976,-0.6757801799290558,-0.6757801799290558,-0.6290741216054581,-0.609392503482748,0.5803228599786786,-0.4662767594492758
-1.0567639230637076,0.8794444766808607,0.8794444766808607,0.915314149419597,1.045014430930398,0.6458182718227365,0.7576691964930433,-0.45685655314663104,1.0818529516254844,1.1000212575358714,1.1000212575358712,0.8930867770473484,1.640978506110406,1.273700192452457,0.5506866242550046
-0.5190157314689147,0.6974904612728703,0.6974904612728703,0.7019515035682439,0.14462731842640383,0.4101508581286121,0.6515240802757173,-0.43255558701183033,0.032272146340941166,-0.21135568946966848,-0.2113556894696686,-0.34921052997090163,1.640978506110406,1.105076097518506,-0.34062155971691765
0.13780372283838357,0.1221421914704092,0.12214219147040928,0.02728747455083111,-0.38669475430097305,-0.20183840001097983,0.27996204839590666,-0.3171153720278124,-0.7502959437341722,-0.8137199670778016,-0.8137199670778016,-0.6960675622434813,-0.609392503482748,0.5718777449033426,-0.4903641314250901
0.8684233045249576,-0.7195605172635413,-0.7195605172635413,-0.9597086989221285,-0.6816335737089831,-0.7325083071576282,-0.4394863214042254,0.21116106865554737,-0.9164668772144378,-0.9128749448935004,-0.9128749448935003,-0.739660713455174,-0.609392503482748,-0.13746400807064543,-0.5045473232006052
-0.4750770879797508,0.4555522165262848,0.45555221652628486,0.41825024027918545,0.29118268772195344,0.12814445789966278,0.5027068073926354,-0.3928034727228297,0.53194502528325,0.3241677288492345,0.3241677288492344,0.07744825476799683,1.640978506110406,1.087688186721009,-0.08779936216849016
0.3290160129157144,-0.34242148868798183,-0.3424214886879818,-0.5174684943833022,-0.35652435067380656,-0.5482954788540193,-0.0787503912268333,-0.13096969756736482,0.09835994075643814,-0.14829103879704392,-0.14829103879704403,-0.30474997884441807,-0.609392503482748,-0.773745623853727,-0.31743790401439265
-0.11657829358322247,0.3342495395876243,0.3342495395876244,0.2760084763782832,-0.19402852202777984,0.00022288241014986195,0.42429021671256995,-0.36866273585582643,-0.3679964075238355,-0.5500835691544592,-0.5500835691544592,-0.5615940334159507,-0.609392503482748,0.9612201155205455,-0.43946648583681197
0.7310625633634469,-0.5159810475342226,-0.5159810475342225,-0.7209876451159402,-0.6449724071182992,-0.6438721683861517,-0.2341713840016696,-0.010386512931898465,-1.118806710383592,-1.0225423368007371,-1.0225423368007371,-0.7834300529649586,-0.609392503482748,-0.773745623853727,-0.5174788183491535
0.510465961616566,-0.3000044664587436,-0.3000044664587435,-0.46772950911456335,-0.5465365461195778,-0.522136374512157,-0.042897023723487665,-0.15457578954317563,-0.8675968539832561,-0.8846025496519914,-0.8846025496519914,-0.7276198721873097,-0.609392503482748,-0.773745623853727,-0.5007546128360862
-0.02655257342736882,0.14312277363202636,0.1431227736320264,0.0518896934766782,-0.1744304756319498,-0.18307742364498966,0.29468885196022554,-0.322851711472554,-0.0814418428716353,-0.31489657625152806,-0.3148965762515282,-0.418858133594286,-0.609392503482748,-0.773745623853727,-0.375279622975499
0.862864016518421,-0.7409080094470637,-0.7409080094470636,-0.9847411633299867,-0.6750416934569743,-0.7403348308354267,-0.4628887087860878,0.24249993994489827,-0.7824339630682349,-0.833574563944795,-0.833574563944795,-0.7051022073157742,-0.609392503482748,-0.773745623853727,-0.493404638956473
0.004747376234434101,0.233071321426139,0.23307132142613907,0.15736502527853943,-0.28980463126133427,-0.0995944401676453,0.35666820534545257,-0.34575916697489506,-0.5407851506657976,-0.6757801799290558,-0.6757801799290558,-0.6290741216054581,-0.609392503482748,0.5298376405751715,-0.4662767594492758
0.5127794361567863,-0.4943000007853329,-0.49430000078533276,-0.6955640484517094,-0.4802955387186028,-0.6329394182942947,-0.2139051918679305,-0.028016990119149925,-0.112991145683713,-0.34254943726687587,-0.3425494372668759,-0.43675480410560363,-0.609392503482748,-0.19298940321731994,-0.3838458376332229
1.339989909679433,-1.1046492629803608,-1.1046492629803604,-1.4112708889045062,-0.830366399215557,-0.8308692175074679,-0.9600988919577826,1.5087981322315163,-2.1248330736350405,-1.4245512124434783,-1.4245512124434783,-0.9039454489966244,-0.609392503482748,-0.773745623853727,-0.5448015893699677
-1.0567639230637076,0.8794444766808607,0.8794444766808607,0.915314149419597,1.045014430930398,0.6458182718227365,0.7576691964930433,-0.45685655314663104,1.0818529516254844,1.1000212575358714,1.1000212575358712,0.8930867770473484,1.640978506110406,1.273700192452457,0.5506866242550046
-0.5190157314689147,0.6974904612728703,0.6974904612728703,0.7019515035682439,0.14462731842640383,0.4101508581286121,0.6515240802757173,-0.43255558701183033,0.032272146340941166,-0.21135568946966848,-0.2113556894696686,-0.34921052997090163,1.640978506110406,1.105076097518506,-0.34062155971691765
0.13780372283838357,0.1221421914704092,0.12214219147040928,0.02728747455083111,-0.38669475430097305,-0.20183840001097983,0.27996204839590666,-0.3171153720278124,-0.7502959437341722,-0.8137199670778017,-0.8137199670778017,-0.6960675622434813,-0.609392503482748,0.5718777449033426,-0.4903641314250901
0.4250208631410984,-0.5453338492865656,-0.5453338492865656,-0.755407283676745,-0.4068594182804996,-0.6582154739247242,-0.2620438339236424,0.014932394446266869,0.3383510616831297,0.09994550836170642,0.09994550836170629,-0.11474238555884467,-0.609392503482748,-0.33751771776611683,-0.2097358093068536
0.8684233045249576,-0.7195605172635413,-0.7195605172635413,-0.9597086989221285,-0.6816335737089831,-0.7325083071576282,-0.4394863214042254,0.21116106865554737,-0.9164668772144378,-0.9128749448935004,-0.9128749448935003,-0.739660713455174,-0.609392503482748,-0.13746400807064543,-0.5045473232006052
0.9098979094237242,-0.5746866510389087,-0.5746866510389086,-0.7898269222375499,-0.7540536168076194,-0.6720319802615463,-0.2904427700879126,0.0420845962698069,-2.2585316876833024,-1.4637687123471783,-1.4637687123471783,-0.9123431609016104,-0.609392503482748,-0.773745623853727,-0.5461320424412245
-0.4750770879797508,0.4555522165262848,0.45555221652628486,0.41825024027918545,0.29118268772195344,0.12814445789966278,0.5027068073926354,-0.3928034727228297,0.53194502528325,0.3241677288492345,0.3241677288492344,0.07744825476799683,1.640978506110406,1.087688186721009,-0.08779936216849016
-0.11657829358322279,0.33424953958762477,0.3342495395876249,0.2760084763782838,-0.1940285220277795,0.00022288241015036545,0.42429021671257056,-0.36866273585582654,-0.3679964075238355,-0.5500835691544589,-0.5500835691544589,-0.5615940334159506,-0.609392503482748,0.9612201155205462,-0.43946648583681186
0.5097247232156943,-0.29911498761776356,-0.2991149876177634,-0.4666864897642359,-0.546260356670137,-0.5215760456780176,-0.04215316737552297,-0.1550510721118356,-0.8675968539832561,-0.8846025496519914,-0.8846025496519914,-0.7276198721873097,-0.609392503482748,-0.773745623853727,-0.5007546128360862
1.08581462928057,-1.0572845146981709,-1.0572845146981706,-1.3557301084995712,-0.7672615491134442,-0.8236613971793492,-0.8794160501659958,1.184936743233998,-0.5691477348046439,-0.6953495943744826,-0.6953495943744826,-0.6390280996661758,-0.609392503482748,-0.773745623853727,-0.4700212969285547
0.45523501436412456,-0.2375741703074533,-0.2375741703074532,-0.39452258846345745,-0.5238285431082723,-0.48163373598623505,0.008555365928661617,-0.18614621635542428,-0.8491077197117699,-0.8737164482494347,-0.8737164482494347,-0.7229008743589339,-0.609392503482748,0.3650466139770242,-0.49924173033486374
-0.35789308772696454,0.5917759010223869,0.5917759010223869,0.5779886537818307,-0.04127851906020655,0.2825260351539681,0.5876564700021201,-0.4163826654662028,-0.2523382864792144,-0.45937589134309287,-0.459375891343093,-0.509087217461942,1.640978506110406,1.4523191161114886,-0.41698133374931806
0.5127794361567863,-0.4943000007853329,-0.49430000078533276,-0.6955640484517094,-0.4802955387186028,-0.6329394182942947,-0.2139051918679305,-0.028016990119149925,-0.112991145683713,-0.34254943726687587,-0.3425494372668759,-0.43675480410560363,-0.609392503482748,-0.19298940321731994,-0.3838458376332229
0.8684233045249576,-0.7195605172635413,-0.7195605172635413,-0.9597086989221285,-0.6816335737089831,-0.7325083071576282,-0.4394863214042254,0.21116106865554737,-0.9164668772144378,-0.9128749448935004,-0.9128749448935003,-0.739660713455174,-0.609392503482748,-0.13746400807064543,-0.5045473232006052
0.5870248856690851,-0.27771190300668,-0.2777119030066799,-0.44158883664698234,-0.6346193085831696,-0.5079472676788933,-0.024349931607758484,-0.1662574057931377,-1.5180918036008924,-1.207714233286863,-1.207714233286863,-0.846735782070477,-0.609392503482748,-0.773745623853727,-0.5335439010691523
-0.4750770879797508,0.4555522165262848,0.45555221652628486,0.41825024027918545,0.29118268772195344,0.12814445789966278,0.5027068073926354,-0.3928034727228297,0.53194502528325,0.3241677288492345,0.3241677288492344,0.07744825476799683,1.640978506110406,1.087688186721009,-0.08779936216849016
-0.11657829358322279,0.33424953958762477,0.3342495395876249,0.2760084763782838,-0.19402852202777943,0.00022288241015036545,0.42429021671257056,-0.36866273585582654,-0.3679964075238355,-0.5500835691544587,-0.5500835691544587,-0.5615940334159505,-0.609392503482748,0.9612201155205462,-0.4394664858368118
0.004747376234434101,0.233071321426139,0.23307132142613907,0.15736502527853943,-0.28980463126133427,-0.0995944401676453,0.35666820534545257,-0.34575916697489506,-0.5407851506657976,-0.6757801799290558,-0.6757801799290558,-0.6290741216054581,-0.609392503482748,0.5298376405751715,-0.4662767594492758
0.45523501436412456,-0.2375741703074533,-0.2375741703074532,-0.39452258846345745,-0.5238285431082723,-0.48163373598623505,0.008555365928661617,-0.18614621635542428,-0.8491077197117699,-0.8737164482494347,-0.8737164482494347,-0.7229008743589339,-0.609392503482748,0.3650466139770242,-0.49924173033486374
-0.3578930877269649,0.5917759010223869,0.5917759010223869,0.5779886537818307,-0.04127851906020655,0.2825260351539681,0.5876564700021201,-0.4163826654662028,-0.2523382864792144,-0.4593758913430926,-0.4593758913430927,-0.5090872174619417,1.640978506110406,1.4523191161114886,-0.416981333749318
0.5127794361567863,-0.4943000007853329,-0.49430000078533276,-0.6955640484517094,-0.4802955387186028,-0.6329394182942947,-0.2139051918679305,-0.028016990119149925,-0.112991145683713,-0.34254943726687587,-0.3425494372668759,-0.43675480410560363,-0.609392503482748,-0.19298940321731994,-0.3838458376332229
0.6885600692759718,-0.3578205911224498,-0.3578205911224496,-0.5355257668858457,-0.6843451893706378,-0.557520113939886,-0.09195662510425921,-0.12191756483005806,-1.8246055202976028,-1.3258289251984325,-1.3258289251984323,-0.8801623892793783,-0.609392503482748,-0.773745623853727,-0.5405552965804793
-0.3578930877269649,0.5917759010223869,0.5917759010223869,0.5779886537818307,-0.04127851906020655,0.2825260351539681,0.5876564700021201,-0.4163826654662028,-0.2523382864792144,-0.4593758913430926,-0.4593758913430927,-0.5090872174619417,1.640978506110406,1.4523191161114886,-0.416981333749318
0.46722222912821926,-0.14095453120599055,-0.14095453120599047,-0.28122461153414124,-0.5979170278072709,-0.4142522020087242,0.08536792607530926,-0.2287614635828692,-1.471135612994904,-1.1878891380496868,-1.1878891380496865,-0.8405943990999778,-0.609392503482748,-0.773745623853727,-0.5321368365873334
-0.11525217175666332,0.2172830719987421,0.21728307199874217,0.13885143181022744,-0.10009702425991551,-0.11460576845430587,0.34592089170937473,-0.341924377284428,0.019236478316589516,-0.22353986258418312,-0.22353986258418324,-0.35762238815027514,-0.609392503482748,1.3769457427878182,-0.3449165689522514
-0.022073292934602758,0.19565761767741413,0.1956576176774142,0.11349302385539266,-0.21962805192758922,-0.13491970965341119,0.3311107037314794,-0.33654750367732017,-0.2765209377149813,-0.4787977976394337,-0.47879779763943375,-0.5205984939951454,-0.609392503482748,-0.773745623853727,-0.422027197936183
-1.1577808188824863,1.0435533228416896,1.0435533228416896,1.107751219555008,1.1064756571760748,0.8757346950253994,0.8497119829975894,-0.4756515620091402,1.0055756956695487,0.9786318847145904,0.9786318847145901,0.7500507607382896,1.640978506110406,-0.773745623853727,0.42602217715952984
-0.24259171719389142,0.3213520963934134,0.3213520963934135,0.2608846957985361,0.015094419277710118,-0.012849169338477085,0.4157868385210326,-0.3658941693054019,0.16186839478862114,-0.08560007543543739,-0.0856000754354375,-0.25902247986354177,-0.609392503482748,1.3685892416578804,-0.292768149457793
0.3552662759715798,-0.1972696603255428,-0.19726966032554272,-0.34726077415174617,-0.4398332203219963,-0.45421968537964813,0.040994466007636336,-0.2047655554098433,-0.5016046410690502,-0.6482649931861891,-0.6482649931861891,-0.6148270368905006,-0.609392503482748,-0.773745623853727,-0.46082082011613956
0.288508492493085,-0.1171609722097732,-0.11716097220977312,-0.25332384391288293,-0.4096679953845064,-0.3967829309589375,0.10379957399350398,-0.23825953790326193,-0.5016046410690502,-0.6482649931861891,-0.6482649931861891,-0.6148270368905006,-0.609392503482748,-0.773745623853727,-0.46082082011613956
-0.3755050279501731,0.5334372075396049,0.533437207539605,0.5095796221422311,0.05079858610776032,0.2150220265978362,0.551657482855677,-0.4066945827091718,0.007492739834387557,-0.2344456317399513,-0.23444563173995142,-0.36510276396928243,1.640978506110406,-0.773745623853727,-0.3487111732431308
-0.15416718780242053,0.3165711476231457,0.31657114762314575,0.25527846679052657,-0.1194100085160471,-0.01766900486392283,0.41262629149209423,-0.36485723064704717,-0.14762504542369506,-0.3723854188886971,-0.37238541888869714,-0.4557314068335234,-0.609392503482748,-0.773745623853727,-0.3927723782289301
-0.5725846832444025,0.6727518310081118,0.6727518310081118,0.6729425278872629,0.27329637235386406,0.3796725139344065,0.6367303753232568,-0.4289198067839396,0.28365337079591907,0.04059806304605227,0.040598063046052145,-0.16234478472012903,1.640978506110406,1.7570208838563444,-0.23797551054973748
-0.596842868097926,0.7503032674560647,0.7503032674560647,0.763880777493936,0.2377269148579535,0.4764691036690973,0.6828070838425087,-0.44003552629639686,0.150970805011024,-0.09650584459120559,-0.09650584459120569,-0.2670869025478731,1.640978506110406,-0.773745623853727,-0.2971784281168849
0.06717065234533201,0.09970508770668624,0.09970508770668632,0.0009773114388218099,-0.2728988690134695,-0.22160399071618084,0.2640946508056994,-0.31080146118688035,-0.31643917546225675,-0.5103252060374431,-0.5103252060374431,-0.5389728311405962,-0.609392503482748,-0.773745623853727,-0.4299472061585205
0.5098463326408375,-0.3340270321262323,-0.3340270321262322,-0.5076249992645873,-0.5297173876291577,-0.5432058255921925,-0.07159467893807592,-0.13579258498612226,-0.7066320966416759,-0.7862047803349349,-0.7862047803349349,-0.6832940240832365,-0.609392503482748,-0.773745623853727,-0.48597838318602493
1.1204125107337506,-0.8969003611839476,-0.8969003611839474,-1.1676606818936581,-0.7781184446113661,-0.7890683412448858,-0.6486795955782099,0.5546288914900287,-1.6652545907804839,-1.2667863300575564,-1.2667863300575564,-0.8641303085086605,-0.609392503482748,-0.773745623853727,-0.5373338808747439
0.8002872808948422,-0.4501596133016957,-0.45015961330169557,-0.643804213191711,-0.7306684246109643,-0.6097932426148707,-0.1734422303119261,-0.061384780727749104,-2.1897775151927577,-1.443943617110002,-1.443943617110002,-0.9081726094747266,-0.609392503482748,-0.773745623853727,-0.545483117143556
1.0622224008028296,-0.7574745528603181,-0.7574745528603178,-1.004167398729835,-0.7812257335836743,-0.7462165186774868,-0.48134375060219653,0.26828855475935726,-2.2585316876833024,-1.4637687123471783,-1.4637687123471783,-0.9123431609016104,-0.609392503482748,-0.773745623853727,-0.5461320424412245
0.5300392881395803,-0.4292012681111022,-0.42920126811110204,-0.6192280697496211,-0.5113492868300878,-0.598386076758158,-0.15458572333987972,-0.07614959967483839,-0.41501115127857213,-0.5854166877988906,-0.5854166877988906,-0.5811823727928144,-0.609392503482748,-0.773745623853727,-0.4474982325725636
0.5562895511954459,-0.28404943974866326,-0.28404943974866315,-0.44902034951806524,-0.6002646527941318,-0.5120119910909715,-0.029602513693554326,-0.1629845555230455,-1.245203300589995,-1.0853906421880355,-1.0853906421880355,-0.8064087139188677,-0.609392503482748,-0.773745623853727,-0.5236945406011504
0.489531767716951,-0.2039407516328935,-0.2039407516328934,-0.35508341927920184,-0.5798854037265613,-0.45882577705714445,0.03566557755909536,-0.20177146266282484,-1.245203300589995,-1.0853906421880355,-1.0853906421880355,-0.8064087139188677,-0.609392503482748,-0.773745623853727,-0.5236945406011504
-0.1744817527263071,0.44665742811648435,0.4466574281164844,0.4078200467759118,-0.20893076967408686,0.11845865714938697,0.4970490656121332,-0.3911419076835927,-0.5347396167589491,-0.671571280741798,-0.671571280741798,-0.6269138383209598,-0.609392503482748,-0.773745623853727,-0.4654567330507549
0.04685608742144577,0.22979136820002516,0.22979136820002521,0.15351889142420735,-0.3493020484846303,-0.10272553319562477,0.35443997201086663,-0.3449686722332815,-0.7435519371386414,-0.8095110678905438,-0.8095110678905438,-0.6941326820774308,-0.609392503482748,-0.773745623853727,-0.4897062999350206
-0.39333528604613816,0.6121004925387818,0.6121004925387818,0.6018216459368121,0.0015552301930529368,0.3065325027429612,0.6000694835021273,-0.41962497608536264,-0.17611583219443167,-0.39652758595579457,-0.3965275859557946,-0.47083359994620744,1.640978506110406,1.680373567977276,-0.39975930984258495
0.2681939275691983,0.012925308283565938,0.012925308283566018,-0.1007822639274971,-0.4729535931687884,-0.29515367793113517,0.20152010220298108,-0.284473914043711,-0.9779812018771442,-0.9474508550392896,-0.9474508550392896,-0.7539643072767335,-0.609392503482748,-0.773745623853727,-0.5089238480904066
0.7108696078647035,-0.4208068115493526,-0.4208068115493525,-0.6093845746309061,-0.6700974801579487,-0.5937418305736522,-0.14709472764005949,-0.0818834116004224,-1.5559081080194788,-1.2233304293367815,-1.2233304293367815,-0.8514659020038338,-0.609392503482748,-0.773745623853727,-0.5346035405514898
-0.2076145301527654,0.4042959983148076,0.40429599831480767,0.35814625021656865,-0.11196812190961535,0.07299382482759227,0.46990760971223283,-0.38300207892404037,-0.22747242562540965,-0.439147607165081,-0.4391476071650811,-0.4969423088435041,-0.609392503482748,-0.773745623853727,-0.4115885844799595
-0.5277397599916742,0.8510367461970606,0.8510367461970607,0.882002718918517,-0.025610823160401294,0.6076909934672764,0.741393248407242,-0.45332302207950737,-0.4570798157630169,-0.616304894217527,-0.616304894217527,-0.5979094300736558,1.640978506110406,-0.773745623853727,-0.4541976760024853
-0.6502902104482712,0.8380281181477268,0.8380281181477268,0.8667485609199784,0.24383985866871838,0.5903962450610962,0.7339046985970412,-0.4516747875948978,0.08287045585892809,-0.16326803286758926,-0.16326803286758937,-0.3154485604977718,1.640978506110406,-0.773745623853727,-0.3230899375653974
-0.33267245113731037,0.5615113834580394,0.5615113834580394,0.5424999203869405,-0.05427230218197234,0.24724705224484533,0.5690504646235979,-0.41142922445522045,-0.2523382864792144,-0.45937589134309287,-0.459375891343093,-0.509087217461942,1.640978506110406,1.4172599359701648,-0.41698133374931806
0.4563989902904932,-0.24630218143457047,-0.2463021814345704,-0.4047572158385453,-0.520282086829225,-0.4874394634514028,0.0014521894509330086,-0.1819406136954316,-0.81435381757064,-0.8529669686113187,-0.8529669686113187,-0.71377879218334,-0.609392503482748,-0.773745623853727,-0.4962757553609886
0.13627376045158465,0.20043856644768182,0.2004385664476819,0.11909925286340221,-0.45337842745441714,-0.1304533298165538,0.33439392806495,-0.33774884721881426,-1.1336193706783222,-1.0301242556637644,-1.0301242556637644,-0.7862835032814488,-0.609392503482748,-0.773745623853727,-0.518273033726506
0.39820888035957214,-0.10687637311094064,-0.10687637311094056,-0.24126393267472188,-0.5430798617393393,-0.38912481413037975,0.11171051492945394,-0.2422555893336999,-1.172902220435619,-1.0499493509009405,-1.0499493509009405,-0.7936391903634088,-0.609392503482748,-0.773745623853727,-0.5202914993775493
-1.5356415710392812,1.705492357813564,1.7054923578135641,1.8839531823267968,1.156092629342009,1.9702736328421189,1.1920350682058218,-0.5312017366218612,0.5840483134740728,0.3884911157273934,0.38849111572739325,0.13618555887971215,1.640978506110406,-0.773745623853727,-0.048129493518416194
0.6777368304382456,-0.4631682413510296,-0.46316824135102946,-0.6590583711902496,-0.6229472735496574,-0.6167384683253984,-0.18525941958143563,-0.05188289194397842,-1.058209451058542,-0.9909067557600645,-0.9909067557600644,-0.7712831828489483,-0.609392503482748,-0.773745623853727,-0.5140292514607316
0.3576116005993372,-0.016427493468777362,-0.016427493468777286,-0.13520190248830224,-0.5625281606329849,-0.3189893463588274,0.17989916970097908,-0.274813344705946,-1.4253044176003007,-1.1680640428125104,-1.1680640428125104,-0.834300423903043,-0.609392503482748,-0.773745623853727,-0.5306589856762026
0.7880886973679991,-0.5885847579292227,-0.5885847579292226,-0.806124099586416,-0.6622710098814673,-0.6783901199470744,-0.3040816981445565,0.055638540178511796,-1.0959588574212236,-1.0107318509972407,-1.0107318509972407,-0.7789407239978852,-0.609392503482748,-0.773745623853727,-0.5162167730443842
0.6195467205073248,-0.32374243302739986,-0.32374243302739975,-0.49556508802642635,-0.6391815531471696,-0.5369114279222501,-0.06286873312271987,-0.14159746367176013,-1.471135612994904,-1.1878891380496868,-1.1878891380496865,-0.8405943990999778,-0.609392503482748,-0.773745623853727,-0.5321368365873334
0.1338444674112285,-0.09486840875770973,-0.09486840875770963,-0.2271831714453021,-0.24175818057630788,-0.38010160910473434,0.12090509893064501,-0.24684065796806268,0.05904182148279025,-0.18607279271630534,-0.18607279271630542,-0.3315715291642909,-0.609392503482748,-0.773745623853727,-0.33152027139088563
-0.5301690530320298,0.555729770991669,0.5557297709916689,0.5357202946098124,0.30532017626228125,0.24057120871049414,0.565479153909015,-0.410465367099377,0.4510834189273641,0.22774656872993218,0.22774656872993204,-0.007590621427307822,1.640978506110406,-0.773745623853727,-0.14327501848247928
-0.6355204562184036,0.584971387888889,0.584971387888889,0.5700095557518258,0.4706699553210744,0.27454529391233173,0.5834860359524675,-0.41528222003271525,0.6732702453127501,0.5027902635159358,0.5027902635159356,0.2445217890179231,1.640978506110406,1.6460895256775645,0.02782585260454738
0.35518230755898106,-0.3117344686741687,-0.3117344686741686,-0.48148432679700626,-0.39067816460306654,-0.529480457157474,-0.05273684615777356,-0.14823433451621043,-0.09178496106653006,-0.32401257986505133,-0.32401257986505144,-0.42479072796228207,-0.609392503482748,-0.773745623853727,-0.3781349803485472
0.25607641699245054,0.06368119464699223,0.06368119464699232,-0.041264972249438994,-0.4980016018610709,-0.2526948034188776,0.2383559935462129,-0.30025520039433246,-1.172902220435619,-1.0499493509009405,-1.0499493509009405,-0.7936391903634088,-0.609392503482748,-0.773745623853727,-0.5202914993775493
-0.47821345296343976,0.6526940831440111,0.6526940831440111,0.6494224415373802,0.11575691685194496,0.35523577227357106,0.6246686316494204,-0.4259071744655739,0.019658713629760426,-0.22314650751995324,-0.22314650751995335,-0.35735171920648323,1.640978506110406,1.5885063854510566,-0.3447788268547015
-0.17439546794370572,0.42031773593796157,0.4203177359379616,0.3769336362643414,-0.18235900228798335,0.09006030268770723,0.48021148840131017,-0.38612559202488267,-0.43110780404737087,-0.5973156784918388,-0.5973156784918386,-0.5876699595592254,-0.609392503482748,1.438010680424929,-0.4501142065028065
